Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type
3499_1_B1,53 AVE-RIVERBEND ROAD,,20d 14:45:00,,53.49231021,-113.5754612,Brander Gardens,1.0,neighbourhood,3.7255,10d 06:00:00,D
3514_1_B1,across from #509 - to #455 Heffeerman Dr.,,20d 14:45:00,,53.47368916,-113.601687,Henderson,1.0,neighbourhood,0.16699999999999998,10d 06:00:00,D
3527_1_B1,23 AVE-104-111 ST,,20d 14:45:00,,53.45432673,-113.50318190000002,Ermineskin,1.0,roadway,1.616,10d 06:00:00,D
3540_1_B1,RHATIGAN ROAD EAST-RIVERBEND ROAD,,20d 14:45:00,,53.47417407,-113.5851729,Rhatigan Ridge,1.0,neighbourhood,3.5155,10d 06:00:00,D
3544_1_B1,1765 Tomlinson Common,,20d 14:45:00,,53.44893029,-113.5850845,Terwilleger TOWNE,1.0,neighbourhood,1.5355,10d 06:00:00,D
3552_1_B1,Todd Landing to Talor Close,,20d 14:45:00,,53.44867113,-113.5741307,Terwilleger TOWNE,1.0,neighbourhood,5.7665,10d 06:00:00,D
3579_1_B1,Rabbit Hill Rd - Mullen Rd,,20d 14:45:00,,53.43852136,-113.5689186,Magrath,1.0,neighbourhood,1.3565,10d 06:00:00,D
3685_1_B1,Ellerslie Road & Gateway Boulevard,,20d 14:45:00,,53.40804985,-113.5015587,Ellerslie Industrial,1.0,roadway,0.622,10d 06:00:00,D
3754_1_B1,TRANS ALTA R.O.W. to #907 Hollingsworth Bend,,20d 14:45:00,,53.45718006,-113.55311770000002,Hodgson,1.0,neighbourhood,0.6535,10d 06:00:00,D
3770_1_B1,503 HODGSON ROAD & HODGSON BOULEVARD,,20d 14:45:00,,53.45832421,-113.5585573,Hodgson,1.0,neighbourhood,1.7280000000000002,10d 06:00:00,D
3802_1_B1,150 ST-51-58 AVE,,20d 14:45:00,,53.49270487,-113.5802592,Brander Gardens,1.0,neighbourhood,0.25,10d 06:00:00,D
3834_1_B1,North side CPR TRACKS - 106 ST,,20d 14:45:00,,53.480840188,-113.497345967,Empire Park,1.0,roadway,0.2525,10d 06:00:00,D
3850_1_B1,BTWN 4237 & 4233 TERWILLEGER VISTA,,20d 14:45:00,,53.44785208,-113.58264309999998,Terwilleger TOWNE,1.0,neighbourhood,0.5915,10d 06:00:00,D
3857_1_B1,745 Leger Way/765 Leger WAY/Leger Rd - 23 Ave to Leger Way,,20d 14:45:00,,53.45868831,-113.5819213,Leger,1.0,neighbourhood,3.6595,10d 06:00:00,D
3864_1_B1,(Bearspaw Drive West)11-15 AVE & 109-110A ST,,20d 14:45:00,,53.44307737,-113.5081567,Bearspaw,1.0,neighbourhood,2.17,10d 06:00:00,D
3884_1_B1,TERWILLEGAR DR - TRANSALTA RIGHT OF WAY,,20d 14:45:00,,53.466594288,-113.57476875,Leger,1.0,roadway,0.2375,10d 06:00:00,D
3942_1_B1,BULYEA ROAD - TRANSALTA RIGHT OF WAY,,20d 14:45:00,,53.46441683,-113.5707061,Ogilvie Ridge,1.0,roadway,0.821,10d 06:00:00,D
3973_1_B1,behind #1246 McAllister Way to MacEwan Road,,20d 14:45:00,,53.42951061,-113.5308588,MacEwan,1.0,neighbourhood,1.4255,10d 06:00:00,D
4069_1_B1,Various,,20d 14:45:00,,53.42876143,-113.534152,MacEwan,1.0,neighbourhood,2.217,10d 06:00:00,D
4116_1_B1,Behind #1544 Blackmore Way Sw,,20d 14:45:00,,53.41808665,-113.5030939,Blackmud Creek,1.0,neighbourhood,0.3695,10d 06:00:00,D
4149_1_B1,James Mowat Tr - Rutherford Road,,20d 14:45:00,,53.42102786,-113.516886,Rutherford,1.0,neighbourhood,0.75,10d 06:00:00,D
4151_1_B1,"11 AVE-108 ST, Bearspaw Drive East to Pipeline R.O.W.",,20d 14:45:00,,53.44370508,-113.5042992,Bearspaw,1.0,neighbourhood,0.379,10d 06:00:00,D
4203_1_B1,from 351 Magrath Blv. To 3816 MacNeil Heath,,20d 14:45:00,,53.44646359,-113.5586639,MacTaggert,1.0,neighbourhood,0.412,10d 06:00:00,D
4254_1_B1,23 AVE-111-119 ST,,20d 14:45:00,,53.45382971,-113.524939,Skyrattler,1.0,roadway,0.5,10d 06:00:00,D
4304_1_B1,41 AVE-ASPEN DRIVE WEST,,20d 14:45:00,,53.47717103,-113.552654,Aspen Gardens,1.0,neighbourhood,0.34,10d 06:00:00,D
4330_1_B1,Ambleside Drive - Armitage Cescent,,20d 14:45:00,,53.43232913,-113.6038227,Ambleside,1.0,neighbourhood,0.9705,10d 06:00:00,D
4357_1_B1,Rabbit Hill Road - Terwillegar Drive,,20d 14:45:00,,53.46160218,-113.5773678,Carter Crest,1.0,neighbourhood,0.73,10d 06:00:00,D
4380_1_B1,Blackmud Creek Dr.:111 St - 975 Blackmud Creek Cr.,,20d 14:45:00,,53.4195739,-113.5143997,Blackmud Creek,1.0,neighbourhood,3.1105,10d 06:00:00,D
4395_1_B1,James Mowat Trail (111 St.) to Rutherford Road -Blackmud Creek Drive to 21 Ave. SW,,20d 14:45:00,,53.41799558,-113.5193239,Rutherford,1.0,neighbourhood,2.5,10d 06:00:00,D
4451_1_B1,23 Ave. - Rabbit Hill rd.,,20d 14:45:00,,53.4549988,-113.5794313,Terwilleger TOWNE,1.0,roadway,0.7140000000000001,10d 06:00:00,D
4462_1_B1,29A AVE-104-111 ST,,20d 14:45:00,,53.46158341,-113.5056006,Steinhauer,1.0,neighbourhood,3.1860000000000004,10d 06:00:00,D
4517_1_B1,Allard Link & Adamson Dr,,20d 14:45:00,,53.40280072,-113.51809140000002,Allard,1.0,neighbourhood,0.6625,10d 06:00:00,D
4528_1_B1,156st & South Terwillegar Blvd,,20d 14:45:00,,53.44023714,-113.5837237,Terwillegar South,1.0,neighbourhood,0.6615,10d 06:00:00,D
4542_1_B1,4032 Mactaggert Drive,,20d 14:45:00,,53.43886273,-113.5612599,MacTaggert,1.0,neighbourhood,0.269,10d 06:00:00,D
4590_1_B1,2035 Armitage Green SW,,20d 14:45:00,,53.4298755,-113.6043016,Ambleside,1.0,neighbourhood,0.3725,10d 06:00:00,D
4668_1_B1,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,,20d 14:45:00,,53.44298834,-113.6089682,Windermere North,1.0,neighbourhood,0.4270000000000001,10d 06:00:00,D
4679_1_B1,4032 Mactaggert Drive,,20d 14:45:00,,53.44011896,-113.5627694,MacTaggert,1.0,neighbourhood,0.331,10d 06:00:00,D
4754_1_B1,23 Ave. - Rabbit Hill Road to Bridge,,20d 14:45:00,,53.45423656,-113.5605874,Hodgson,1.0,roadway,0.2725,10d 06:00:00,D
4755_1_B1,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,,20d 14:45:00,,53.45499923,-113.577384,Leger,1.0,roadway,0.657,10d 06:00:00,D
5083_1_B1,Maynard Way to 4132 Mactaggert Drive,,20d 14:45:00,,53.44279028,-113.5581513,MacTaggert,1.0,neighbourhood,0.9,10d 06:00:00,D
5544_1_B1,South Terwillegar Dr & Shaske Dr,,20d 14:45:00,,53.43681285,-113.5782311,Terwillegar South,1.0,neighbourhood,1.217,10d 06:00:00,D
5545_1_B1,156st & South Terwillegar Blvd,,20d 14:45:00,,53.43914772,-113.5855744,Terwillegar South,1.0,neighbourhood,0.358,10d 06:00:00,D
6026_1_B1,2069 HADDOW DRIVE,,20d 14:45:00,,53.45361451,-113.595946,Haddow,1.0,neighbourhood,3.884,10d 06:00:00,D
7047_1_B1,171 Street - Wasburn Drive,,20d 14:45:00,,53.43026811,-113.6181138,Windermere,1.0,neighbourhood,0.627,10d 06:00:00,D
7048_1_B1,Terwillegar Common & Towne Center Blvd,,20d 14:45:00,,53.44557411,-113.57603059999998,Terwilleger TOWNE,1.0,neighbourhood,0.307,10d 06:00:00,D
7269_1_B1,141 St south past park NEW,,20d 14:45:00,,53.4062438,-113.5707427,Chappelle Gardens,1.0,neighbourhood,0.8965,10d 06:00:00,D
7409_1_B1,Mullen Rd & Mullen Way NEW,,20d 14:45:00,,53.43527717,-113.5699569,MacTaggert,1.0,neighbourhood,0.45,10d 06:00:00,D
7469_1_B1,#1524 Rutherford Road,,20d 14:45:00,,53.415095585,-113.537049321,Rutherford,1.0,neighbourhood,0.4658,10d 06:00:00,D
7569_1_B1,Ellerslie Road - 100 Street SW,,20d 14:45:00,,53.42584743,-113.4918388,Ellerslie SW,1.0,roadway,0.5055,10d 06:00:00,D
7649_1_B1,51 Ave - 11504 St,,20d 14:45:00,,53.48884512,-113.5305284,Lendrum Place,1.0,neighbourhood,0.609,10d 06:00:00,D
7913_1_B1,Adamson Dr SW & Adamson Terrace SW,,20d 14:45:00,,53.39985703,-113.51604640000002,Allard,1.0,neighbourhood,0.3325,10d 06:00:00,D
7953_1_B1,Chappelle Blvd & 28ave SW,,20d 14:45:00,,53.40961566,-113.5725276,Chappelle,1.0,neighbourhood,0.3955,10d 06:00:00,D
8099_1_B1,30ave SW & Allard Gate SW,,20d 14:45:00,,53.40340524,-113.5331111,Allard,1.0,neighbourhood,0.5495,10d 06:00:00,D
8466_1_B1,Wheaton Drive - Windermere Wynd,,20d 14:45:00,,53.44601712,-113.6187991,Windermere,1.0,neighbourhood,0.2325,10d 06:00:00,D
8645_1_B1,10 AVE & 107 ST TO 104 ST & 19 AVE,,20d 14:45:00,,53.44587489,-113.4974082,Bearspaw,1.0,neighbourhood,0.6195,10d 06:00:00,D
8648_1_B1,Bearspaw Lake to 104 St &20 Ave,,20d 14:45:00,,53.44567646,-113.5040594,Bearspaw,1.0,neighbourhood,2.5,10d 06:00:00,D
9126_1_B1,Allard Blvd - Agar Green SW,,20d 14:45:00,,53.40001977,-113.5283453,Allard,1.0,neighbourhood,0.3735,10d 06:00:00,D
9646_1_B1,6004 Currents Drive (Behind Cabela's),,20d 14:45:00,,53.439613525,-113.60487388,Ambleside,1.0,neighbourhood,0.3165,10d 06:00:00,D
981890_1_B1,7000 143 Street NW,,20d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1.0,neighbourhood,0.488,10d 06:00:00,D
9965_1_B1,116 ST - KEILOR ROAD,,20d 14:45:00,,53.507653935,-113.540868636,Belgravia/River Valley Whitemud,1.0,neighbourhood,1.3695,10d 06:00:00,D
9966_1_B1,BOULEVARD & TOP OF BANK WALKWAY,,20d 14:45:00,,53.416053641000005,-113.51286281200001,Blackmud Creek,1.0,neighbourhood,0.535,10d 06:00:00,D
9994_1_B1,SWMF - 4163 Whispering River Drive,,20d 14:45:00,,53.450936001,-113.613811019,Windermere,1.0,neighbourhood,0.1895,10d 06:00:00,D
9999_1_B1,SWMF 5114 Woolsey Link,,20d 14:45:00,,53.448671382,-113.611819629,Windermere,1.0,neighbourhood,0.5825,10d 06:00:00,D
10008_1_B1,East of Whispering River Dr.,,20d 14:45:00,,53.450275686000005,-113.609523269,Windermere,1.0,neighbourhood,0.2291,10d 06:00:00,D
10018_1_B1,738 Windermere Wynd,,20d 14:45:00,,53.441214417,-113.626032458,Windermere,1.0,neighbourhood,0.2605,10d 06:00:00,D
10032_1_B1,3604 Allan Dr SW,,20d 14:45:00,,53.42862657,-113.594079171,Ambleside,1.0,neighbourhood,0.33,10d 06:00:00,D
10033_1_B1,3346 Cutler Crescent,,20d 14:45:00,,53.40656046,-113.566904756,Chappelle Area,1.0,neighbourhood,0.277,10d 06:00:00,D
10075_1_B1,17 St and 28 Ave NW,,20d 14:45:00,,53.46065597,-113.3685558,Tamarack,1.0,neighbourhood,0.2325,10d 06:00:00,D
10085_1_B1,1137 Chappelle Blvd SW,,20d 14:45:00,,53.40598414,-113.5730267,Chappele Area,1.0,neighbourhood,0.617,10d 06:00:00,D
10092_1_B1,16 Ave NW on both sides of Whispering River Dr NW,,20d 14:45:00,,53.44669002,-113.6096593,Windermere,1.0,neighbourhood,0.1795,10d 06:00:00,D
10104_1_B1,5280 Chappelle Road SW,,20d 14:45:00,,53.40102631,-113.5725043,Chappele Area,1.0,neighbourhood,0.579,10d 06:00:00,D
439.0_0_A1,10988 50 Street NW,,6d 14:45:00,,53.55772552,-113.4276558,CAPILANO,1.0,neighbourhood,5.4215,0d 06:00:00,D
735.0_0_A1,70-76 AVE - 93ST TO RAVINE,,6d 14:45:00,,53.50944504,-113.4667607,HAZELDEAN,1.0,neighbourhood,1.0105,0d 06:00:00,D
826.0_0_A2,86 AVE-103 ST,,6d 14:45:00,,53.52278344,-113.495112,STRATHCONA,1.0,neighbourhood,0.3,0d 06:00:00,D
1193.0_0_A2,WAGNER ROAD - 86 ST,,6d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1.0,neighbourhood,4.25,0d 06:00:00,D
1380.0_0_A1,83-86 ST & 63-70 AVE,,6d 14:45:00,,53.50441537,-113.4562932,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.989,0d 06:00:00,D
1674.0_0_A1,66-70 AVE-E OF 93 ST BY RAVINE,,6d 14:45:00,,53.50483238,-113.4689413,HAZELDEAN,1.0,neighbourhood,0.4355,0d 06:00:00,D
1869.0_0_A2,NORTH SIDE ARGYLL ROAD: 83-75 ST,,6d 14:45:00,,53.5055051,-113.4487169,AVONMORE,1.0,neighbourhood,0.434,0d 06:00:00,D
1991.0_0_A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,6d 14:45:00,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1.0,neighbourhood,0.5,0d 06:00:00,D
2390.0_0_A1,9626 9sA Street NW,,6d 14:45:00,,53.53603562,-113.4780428,CLOVERDALE,1.0,neighbourhood,3.5,0d 06:00:00,D
2459.0_0_A2,66 AVE-88 ST,,6d 14:45:00,,53.50201544,-113.4658548,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.6605,0d 06:00:00,D
2477.0_0_A1,10955 50 Street NW,,6d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1.0,neighbourhood,5.1505,0d 06:00:00,D
2970.0_0_A1,50 ST-44 AVE,,6d 14:45:00,,53.48289789999999,-113.4211068,MILL WOODS GOLF COURSE,1.0,neighbourhood,7.0265,0d 06:00:00,D
3121.0_0_A1,106 AVE & 43 ST,,6d 14:45:00,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1.0,neighbourhood,0.1975,0d 06:00:00,D
3402.0_0_A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,6d 14:45:00,,53.45767318,-113.4449076,MILL WOODS PARK,1.0,neighbourhood,1.801,0d 06:00:00,D
3673.0_0_A1,SS WHITEMUD DRIVE BTWN 50 & 66 ST,,6d 14:45:00,,53.48573777,-113.4314986,MILL WOODS GOLF COURSE,1.0,roadway,2.2315,0d 06:00:00,D
4521.0_0_A1,80 AVE & 91 ST,,6d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,1.1635,0d 06:00:00,D
4179.0_0_A2,95 AVE-AUSTIN OBRIEN ROAD,,6d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1.0,neighbourhood,0.5175,0d 06:00:00,D
4124.0_0_A2,81-83 ST & 88-90 AVE,,6d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1.0,neighbourhood,2.141,0d 06:00:00,D
4376.0_0_A2,84 ST-105 AVE,,6d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1.0,neighbourhood,5.044,0d 06:00:00,D
1903_0_0_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,1d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1.0,neighbourhood,4.642,1d 06:00:00,D
1903_1_0_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,1d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1.0,neighbourhood,4.642,1d 06:00:00,D
1193_0_A2,WAGNER ROAD - 86 ST,,6d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1.0,neighbourhood,2.579,0d 06:00:00,D
1938_0_A2,43 to 45 AVE-111 to 114 ST,,6d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1.0,neighbourhood,4.5,0d 06:00:00,D
2157_0_A2,9100 Walterdale Hill NW,,6d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1.0,neighbourhood,2.7685,0d 06:00:00,D
466_0_A2,113 ST-61 to 72 AVE,,6d 14:45:00,,53.50330887,-113.5227047,Parkallen,1.0,neighbourhood,0.25,0d 06:00:00,D
827_0_A2,80 AVE-112 ST,,6d 14:45:00,,53.51638268,-113.5217269,Garneau,1.0,neighbourhood,0.4335,0d 06:00:00,D
1021_0_A2,63 AVE-106 ST,,6d 14:45:00,,53.50132503,-113.5031567,Allendale,1.0,neighbourhood,0.745,0d 06:00:00,D
1049_0_A2,SADDLEBACK ROAD-112 ST & 25 AVE-SADDLEBACK ROAD,,6d 14:45:00,,53.45908910000001,-113.5247067,Blue Quill,1.0,neighbourhood,2.403,0d 06:00:00,D
1151_0_A2,65 AVE-111 ST,,6d 14:45:00,,53.50271269,-113.5182882,Parkallen,1.0,neighbourhood,0.715,0d 06:00:00,D
1366_0_A2,79 AVE - 115 ST,,6d 14:45:00,,53.51515315,-113.5301038,McKernan,1.0,neighbourhood,0.485,0d 06:00:00,D
1492_0_A2,80 AVE-108 ST,,6d 14:45:00,,53.51662569,-113.51063229999998,Queen Alexanda,1.0,neighbourhood,0.45,0d 06:00:00,D
1514_0_A2,57-59 AVE-108 ST,,6d 14:45:00,,53.49465765,-113.5106175,Pleasantview,1.0,neighbourhood,0.508,0d 06:00:00,D
1531_0_A2,28 AVE-119 ST,,6d 14:45:00,,53.45726571,-113.5383559,Blue Quill Estates,1.0,neighbourhood,1.7225,0d 06:00:00,D
1566_0_A2,SADDLEBACK ROAD-114 ST,,6d 14:45:00,,53.45079412,-113.5230802,Skyrattler,1.0,neighbourhood,1.9065,0d 06:00:00,D
1590_0_A2,WALTERDALE ROAD-105 ST,,6d 14:45:00,,53.52814906,-113.5052596,RiverValley Walterdale,1.0,neighbourhood,0.57,0d 06:00:00,D
1791_0_A2,UNIVERSITY AVE-87 AVE,,6d 14:45:00,,53.52004776,-113.5387295,Windsor Park,1.0,neighbourhood,0.375,0d 06:00:00,D
1866_0_A2,10510-48 AVE,,6d 14:45:00,,53.48692327,-113.5010953,Empire Park,1.0,neighbourhood,0.41,0d 06:00:00,D
1886_0_A2,111 ST-29A to 34 AVE,,6d 14:45:00,,53.46393533,-113.5156731,Steinhauer,1.0,roadway,0.95915,0d 06:00:00,D
1893_0_0_A1,9330 Groat Road NW,,1d 14:45:00,,53.52760479999999,-113.5470072,River Valley Mayfair,1.0,neighbourhood,5.625,1d 06:00:00,D
1893_1_0_A1,9330 Groat Road NW,,1d 14:45:00,,53.52760479999999,-113.5470072,River Valley Mayfair,1.0,neighbourhood,5.625,1d 06:00:00,D
1953_0_A2,45-52A AVE-122-127 ST,,6d 14:45:00,,53.48722420000001,-113.5473912,Lansdowne,1.0,neighbourhood,0.936,0d 06:00:00,D
2018_0_A2,Calgary Trail - 23 AVE to 34 AVE,,6d 14:45:00,,53.46064037,-113.4935366,Calgary Trail South,1.0,roadway,1.325,0d 06:00:00,D
2082_0_A2,Keiler Road to 116 Street - Sask. Drive,,6d 14:45:00,,53.50604401,-113.5386693,Belgravia,1.0,neighbourhood,1.335,0d 06:00:00,D
2088_0_A2,111 ST-34 to 40 AVE,,6d 14:45:00,,53.47052086,-113.5159609,Duggan,1.0,roadway,0.82415,0d 06:00:00,D
2150_0_A2,BLACKMUD CREEK-RUNNING CREEK LANE,,6d 14:45:00,,53.44025147,-113.51355759999998,Twin Brooks,1.0,neighbourhood,0.9945,0d 06:00:00,D
2174_0_A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,6d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1.0,neighbourhood,5.0,0d 06:00:00,D
2190_0_A2,63 AVE-126 ST,,6d 14:45:00,,53.49914418,-113.5450879,Grandview Heights,1.0,neighbourhood,1.2355,0d 06:00:00,D
2191_0_A2,51 AVE-124 ST,,6d 14:45:00,,53.48661841,-113.5440894,Lansdowne,1.0,neighbourhood,1.6,0d 06:00:00,D
2196_0_A2,44 AVE-RIVERBEND ROAD,,6d 14:45:00,,53.48198664,-113.5820029,Ramsey Heights,1.0,neighbourhood,3.3155,0d 06:00:00,D
2249_0_A2,60 AVE-106 ST,,6d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1.0,neighbourhood,2.65,0d 06:00:00,D
2259_0_A2,Calgary Trail - 34 Ave to 45 Ave (Whitemud Drive),,6d 14:45:00,,53.47118696,-113.49375890000002,Calgary Trail South,1.0,roadway,1.244,0d 06:00:00,D
2260_0_A2,SASK. DR.-LOW LEVEL BRIDGE,,6d 14:45:00,,53.5336275,-113.4856998,Strathcona,1.0,neighbourhood,0.5,0d 06:00:00,D
2382_0_A2,12 AVE & 113 ST,,6d 14:45:00,,53.44258142,-113.5275563,Twin Brooks,1.0,neighbourhood,2.985,0d 06:00:00,D
2406_0_A2,46 AVE-140-142 ST,,6d 14:45:00,,53.48328608,-113.5624498,Brookside,1.0,neighbourhood,0.5,0d 06:00:00,D
2434_0_A1,104-105A ST-70-76 AVE,,6d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1.0,neighbourhood,1.25,0d 06:00:00,D
2460_0_A2,73 AVE-105A ST,,6d 14:45:00,,53.50885546,-113.5016621,Queen Alexanda,1.0,neighbourhood,0.418,0d 06:00:00,D
2472_0_A2,54 AVE-113A ST,,6d 14:45:00,,53.49282801,-113.5238408,Lendrum Place,1.0,neighbourhood,2.0008,0d 06:00:00,D
2473_0_A2,46 AVE-106 ST,,6d 14:45:00,,53.4839836,-113.502906,Empire Park,1.0,neighbourhood,1.1,0d 06:00:00,D
2474_0_A2,51 AVE-107 ST,,6d 14:45:00,,53.48622953,-113.5094554,Empire Park,1.0,neighbourhood,1.78,0d 06:00:00,D
2475_0_A2,74 AVE-113 ST,,6d 14:45:00,,53.51032729999999,-113.5249039,McKernan,1.0,neighbourhood,0.35,0d 06:00:00,D
2478_0_A2,40 AVE-117 ST,,6d 14:45:00,,53.47772887,-113.5337038,Royal Gardens,1.0,neighbourhood,1.05,0d 06:00:00,D
2479_0_A2,40 AVE-119 ST,,6d 14:45:00,,53.47846112,-113.5376293,Royal Gardens,1.0,neighbourhood,2.35,0d 06:00:00,D
2481_0_A2,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,6d 14:45:00,,53.51578395,-113.5376202,Belgravia,1.0,neighbourhood,0.32,0d 06:00:00,D
2506_0_A2,40 AVE-106 ST,,6d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1.0,neighbourhood,3.15,0d 06:00:00,D
2563_0_A2,11904 Emily Murphy Park Road NW,,6d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1.0,neighbourhood,0.5,0d 06:00:00,D
2608_0_A2,51 AVE-142 ST,,6d 14:45:00,,53.48776185,-113.5636818,Brookside,1.0,neighbourhood,0.4370000000000001,0d 06:00:00,D
2812_0_A2,88 AVE-118 ST,,6d 14:45:00,,53.52423438,-113.5359884,Windsor Park,1.0,neighbourhood,0.35,0d 06:00:00,D
2842_0_A2,37B AVE-114 ST,,6d 14:45:00,,53.47364825,-113.5249193,Greenfield,1.0,neighbourhood,3.2145,0d 06:00:00,D
2854_0_A2,78 AVE-107 ST,,6d 14:45:00,,53.51359696,-113.5049073,Queen Alexanda,1.0,neighbourhood,0.5295,0d 06:00:00,D
2859_0_A2,62 AVE-106A ST,,6d 14:45:00,,53.49963223,-113.5060312,Allendale,1.0,neighbourhood,0.365,0d 06:00:00,D
2871_0_A2,36A AVE-106 ST,,6d 14:45:00,,53.47280759,-113.50692,Duggan,1.0,neighbourhood,3.202,0d 06:00:00,D
2920_0_A2,32A AVE-106 ST,,6d 14:45:00,,53.46388565,-113.5056304,Steinhauer,1.0,neighbourhood,2.35,0d 06:00:00,D
2978_0_A2,48 AVE-115 ST,,6d 14:45:00,,53.48440534,-113.5305618,Malmo Plains,1.0,neighbourhood,1.05,0d 06:00:00,D
2988_0_A2,61 AVE-109-113 ST,,6d 14:45:00,,53.49858577,-113.51582659999998,Parkallen,1.0,neighbourhood,0.86,0d 06:00:00,D
2991_0_A2,Gateway Blvd. - Boundary Rd. to Ellerslie Rd.,,6d 14:45:00,,53.40868058,-113.502772,Ellerslie Industrial,1.0,neighbourhood,2.1865,0d 06:00:00,D
2992_0_A2,51 AVE-114 ST,,6d 14:45:00,,53.48911263,-113.5223643,Lendrum Place,1.0,neighbourhood,0.511,0d 06:00:00,D
3070_0_A2,76 AVE-106 ST,,6d 14:45:00,,53.5127943,-113.5022969,Queen Alexanda,1.0,neighbourhood,0.389,0d 06:00:00,D
3191_0_A2,144 ST-46-52 AVE,,6d 14:45:00,,53.4856364,-113.5692627,Brookside,1.0,neighbourhood,0.7425,0d 06:00:00,D
3267_0_A2,68 AVE-111 ST,,6d 14:45:00,,53.50398302,-113.517862,Parkallen,1.0,neighbourhood,0.9265,0d 06:00:00,D
3342_0_A2,19 - 20A AVE & 109 - 111 ST,,6d 14:45:00,,53.45024398,-113.5121273,Keheewin,1.0,neighbourhood,5.51975,0d 06:00:00,D
3343_0_A2,76 AVE-114 ST,,6d 14:45:00,,53.5132627,-113.5235063,McKernan,1.0,neighbourhood,1.0,0d 06:00:00,D
3344_0_A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,6d 14:45:00,,53.50972814,-113.5314428,Belgravia,1.0,neighbourhood,0.77,0d 06:00:00,D
3468_0_A2,19 AVE-105 ST,,6d 14:45:00,,53.44972772,-113.5037655,Keheewin,1.0,neighbourhood,6.2485,0d 06:00:00,D
3479_0_A2,87 AVE-EMILY MURPHY PK RD (116 ST),,6d 14:45:00,,53.52798225,-113.5385165,Windsor Park,1.0,neighbourhood,0.67,0d 06:00:00,D
3545_0_A2,31 AVE-113 ST,,6d 14:45:00,,53.46205326,-113.5278072,Sweet Grass,1.0,neighbourhood,2.3,0d 06:00:00,D
3560_0_A2,39A AVE-ASPEN DRIVE WEST,,6d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1.0,neighbourhood,2.34,0d 06:00:00,D
3568_0_A2,Groat Road - Groat Bridge South to 87 Ave.,,6d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1.0,neighbourhood,0.8245,0d 06:00:00,D
3725_0_A2,111 ST: 51 - 61 AVE,,6d 14:45:00,,53.49378457,-113.5162249,Pleasantview,1.0,neighbourhood,1.8,0d 06:00:00,D
4148_0_A2,16 AVE - 105 ST,,6d 14:45:00,,53.44387551,-113.4998194,Bearspaw,1.0,neighbourhood,2.7775,0d 06:00:00,D
4596_0_A2,29 AVE-106 ST,,6d 14:45:00,,53.4577281,-113.501628,Ermineskin,1.0,neighbourhood,5.0,0d 06:00:00,D
4630_0_A2,29 AVE-106 ST,,6d 14:45:00,,53.45839076,-113.5047456,Ermineskin,1.0,neighbourhood,5.0,0d 06:00:00,D
991890_0_A1,7000 143 Street NW,,6d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1.0,neighbourhood,4.76,0d 06:00:00,D
439.0_1_A1,10988 50 Street NW,,13d 14:45:00,,53.55772552,-113.4276558,CAPILANO,1.0,neighbourhood,5.4215,5d 06:00:00,D
735.0_1_A1,70-76 AVE - 93ST TO RAVINE,,13d 14:45:00,,53.50944504,-113.4667607,HAZELDEAN,1.0,neighbourhood,1.0105,5d 06:00:00,D
