,Id,Level,address,cluster,day,end-time,index,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration,start-time,type
247,1778.0_0_B1,B1,11 AVE-58 ST,,0.0,0d 14:45:00,,,53.44264997,-113.4290041,SAKAW,10,1,1778.0_0,neighbourhood,2.6066666663999998,0d 06:00:00,D
248,1779.0_0_B1,B1,WEST SIDE FROM 38 AVE-40 AVE,,,9d 14:45:00,,,53.47325833,-113.41226670000002,JACKSON HEIGHTS,10,1,1779.0_0,neighbourhood,1.9933333344,0d 06:00:00,D
249,1782.0_0_B1,B1,BTWN-S OF 10 AVE-KNOTTWOOD RD S-87-88 S,,,9d 14:45:00,,,53.44243432,-113.46353859999999,SATOO,10,1,1782.0_0,neighbourhood,2.8466666664,0d 06:00:00,D
251,1787.0_0_B1,B1,SOUTH SIDE 42 AVE-BTWN WALKWAY-48 ST,,,9d 14:45:00,,,53.4776149,-113.414709,JACKSON HEIGHTS,10,1,1787.0_0,neighbourhood,0.51,0d 06:00:00,D
252,1792.0_0_B1,B1,NORTH SIDE/C OF 38 AVE-BTWN 38 ST-WW AT,,,9d 14:45:00,,,53.47299555,-113.3954121,KINISKI GARDENS,10,1,1792.0_0,roadway,0.4466666664,0d 06:00:00,D
253,1797.0_0_B1,B1,ADJ TO N&E AREAS OF MENISA SCHOOL,,,9d 14:45:00,,,53.44398441,-113.4470709,MENISA,10,1,1797.0_0,neighbourhood,1.3233333336,0d 06:00:00,D
255,1814.0_0_B1,B1,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,,7.0,7d 14:45:00,,,53.48249405,-113.38069650000001,LARKSPUR,1,1,1814.0_0,neighbourhood,1.7733333335999997,7d 06:00:00,D
256,1823.0_0_B1,B1,Mill Woods Rd: 23 Ave - 21 Ave,,,9d 14:45:00,,,53.45268009,-113.4471929,EKOTA,10,1,1823.0_0,neighbourhood,1.6000000008000002,0d 06:00:00,D
257,1825.0_0_B1,B1,76 AVE & 89 - 95 ST,,7.0,7d 14:45:00,,,53.51228056,-113.46825630000001,MILL CREEK RAVINE SOUTH,1,1,1825.0_0,neighbourhood,0.27,7d 06:00:00,D
260,1837.0_0_B1,B1,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,,9.0,9d 14:45:00,,,53.45169814,-113.46323980000001,SATOO,10,1,1837.0_0,roadway,0.21000000000000002,9d 06:00:00,D
261,1841.0_0_B1,B1,83 ST & 44 AVE,,,9d 14:45:00,,,53.48192802,-113.45684709999999,TWEDDLE PLACE,10,1,1841.0_0,neighbourhood,1.3333333343999998,0d 06:00:00,D
262,1842.0_0_B1,B1,BTWN-MW RD-KW RD-WS SCHOOL BTWN 75-7,,,9d 14:45:00,,,53.44429154,-113.4504405,MENISA,10,1,1842.0_0,neighbourhood,0.8400000000000001,0d 06:00:00,D
264,1849_0_0_B1,B1,31A ST SOUTH OF 34A AVE,,,3d 14:45:00,,,53.46649685,-113.38542779999999,WILD ROSE,1,1,1849_0,neighbourhood,1.4444444448,3d 06:00:00,D
265,1849_1_0_B1,B1,31A ST SOUTH OF 34A AVE,,,3d 14:45:00,,,53.46649685,-113.38542779999999,WILD ROSE,1,1,1849_0,neighbourhood,1.4444444448,3d 06:00:00,D
266,1849_2_0_B1,B1,31A ST SOUTH OF 34A AVE,,,3d 14:45:00,,,53.46649685,-113.38542779999999,WILD ROSE,1,1,1849_0,neighbourhood,1.4444444448,3d 06:00:00,D
267,1850.0_0_B1,B1,EAST SIDE 34 ST-BTWN LAKE-S ENTRANCE R,,,9d 14:45:00,,,53.46936302,-113.3935295,WILD ROSE,10,1,1850.0_0,roadway,0.2299999992,0d 06:00:00,D
269,1854.0_0_B1,B1,80 ST-76 AVE,,7.0,7d 14:45:00,,,53.51080393,-113.44925020000001,AVONMORE,1,1,1854.0_0,neighbourhood,1.7333333327999998,7d 06:00:00,D
270,1860.0_0_B1,B1,NE CORNER OF ROWLAND ROAD,,,9d 14:45:00,,,53.5525782,-113.44016529999999,FOREST HEIGHTS,10,1,1860.0_0,neighbourhood,0.38333333280000004,0d 06:00:00,D
271,1863.0_0_B1,B1,KNOTTWOOD RD W-91 ST-BTWN-18-19 AVE,,,9d 14:45:00,,,53.44800717,-113.4642232,SATOO,10,1,1863.0_0,neighbourhood,0.7399999992,0d 06:00:00,D
272,1867_0_0_B1,B1,88 ST-69 AVE,,3.0,3d 14:45:00,,,53.50596204,-113.46371429999999,ARGYLL,1,1,1867_0,neighbourhood,1.7409259248,3d 06:00:00,D
273,1867_0_0_B1,B1,88 ST-69 AVE,,1.0,1d 14:45:00,,,53.50596204,-113.46371429999999,ARGYLL,1,1,1867_0,neighbourhood,1.7409259248,1d 06:00:00,D
274,1867_1_0_B1,B1,88 ST-69 AVE,,3.0,3d 14:45:00,,,53.50596204,-113.46371429999999,ARGYLL,1,1,1867_0,neighbourhood,1.7409259248,3d 06:00:00,D
275,1867_1_0_B1,B1,88 ST-69 AVE,,1.0,1d 14:45:00,,,53.50596204,-113.46371429999999,ARGYLL,1,1,1867_0,neighbourhood,1.7409259248,1d 06:00:00,D
276,1867_2_0_B1,B1,88 ST-69 AVE,,3.0,3d 14:45:00,,,53.50596204,-113.46371429999999,ARGYLL,1,1,1867_0,neighbourhood,1.7409259248,3d 06:00:00,D
277,1867_2_0_B1,B1,88 ST-69 AVE,,1.0,1d 14:45:00,,,53.50596204,-113.46371429999999,ARGYLL,1,1,1867_0,neighbourhood,1.7409259248,1d 06:00:00,D
278,1868.0_0_B1,B1,70-75 AVE - 85ST TO RAVINE,,0.0,0d 14:45:00,,,53.50873972,-113.46091159999999,MILL CREEK RAVINE SOUTH,10,1,1868.0_0,neighbourhood,0.9633333336000001,0d 06:00:00,D
279,1870.0_0_B1,B1,ISLAND NE CORNER 75 ST & ARGYLE RD.,,7.0,7d 14:45:00,,,53.50977333,-113.4432727,CORONET ADDITION INDUSTRIAL,1,1,1870.0_0,neighbourhood,0.2800000008,7d 06:00:00,D
280,1877.0_0_B1,B1,EAST OF 81 ST-70-71 AVE,,,9d 14:45:00,,,53.50650567,-113.45070859999998,AVONMORE,10,1,1877.0_0,neighbourhood,0.8066666664,0d 06:00:00,D
281,1889.0_0_B1,B1,WS/C 91 ST BTWN 28 & 34 AVE,,9.0,9d 14:45:00,,,53.46193542,-113.46709809999999,TIPASKAN,10,1,1889.0_0,roadway,1.4966666664000001,9d 06:00:00,D
282,1892.0_0_B1,B1,WHITEMUD DRIVE : ROW TO CITY LIMITS,,,9d 14:45:00,,,53.483201924,-113.357345335,MAPLE RIDGE INDUSTRIAL,10,1,1892.0_0,roadway,2.1377777784,0d 06:00:00,D
283,1894.0_0_B1,B1,WEST OF 76 ST-BTWN-98A-99 AVE,,,9d 14:45:00,,,53.53897702,-113.44554550000001,FOREST HEIGHTS,10,1,1894.0_0,neighbourhood,2.7233333328000002,0d 06:00:00,D
285,1896.0_0_B1,B1,N/S 34 AVE: 34 ST - MILLWOODS RD E,,,9d 14:45:00,,,53.46389669,-113.40031689999999,MINCHAU,10,1,1896.0_0,roadway,1.9900000008,0d 06:00:00,D
286,1905.0_0_B1,B1,91 ST BTWN 51 AVE & WHITEMUD DRIVE,,9.0,9d 14:45:00,,,53.48513048,-113.46638229999999,MCINTYRE INDUSTRIAL,10,1,1905.0_0,roadway,1.0733333327999999,9d 06:00:00,D
288,1910.0_0_B1,B1,BTWN LAKEWOOD RD S-28 AVE-83 ST,,,9d 14:45:00,,,53.45633745,-113.45727439999999,MEYONOHK,10,1,1910.0_0,neighbourhood,2.2699999992,0d 06:00:00,D
291,1944.0_0_B1,B1,E/S & C 34 ST: WHITEMUD DR - 38 AVE,,,9d 14:45:00,,,53.48098194,-113.393479,KINISKI GARDENS,10,1,1944.0_0,roadway,2.0500000008,0d 06:00:00,D
292,1965.0_0_B1,B1,BTWN 34 AVE-SCHOOL-BTWN-73-74 ST,,,9d 14:45:00,,,53.4639958,-113.4461327,KAMEYOSEK,10,1,1965.0_0,neighbourhood,1.4633333328,0d 06:00:00,D
293,1966.0_0_B1,B1,105A AVE-69-70 ST,,,9d 14:45:00,,,53.5473042,-113.43463659999999,FULTON PLACE,10,1,1966.0_0,neighbourhood,1.2266666664,0d 06:00:00,D
294,1967.0_0_B1,B1,SOUTH SIDE MILLWOODS RD S-BTWN 50 ST-C,,,9d 14:45:00,,,53.44403276,-113.41106429999999,CRAWFORD PLAINS,10,1,1967.0_0,roadway,3.1699999992,0d 06:00:00,D
296,1980.0_0_B1,B1,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,,2.0,2d 14:45:00,,,53.44893668,-113.39412820000001,DALY GROVE,1,1,1980.0_0,roadway,3.0666666672,2d 06:00:00,D
298,2005.0_0_B1,B1,WEST SIDE EKOTA SCHOOL,,,9d 14:45:00,,,53.44873045,-113.443077,EKOTA,10,1,2005.0_0,neighbourhood,1.8799999992,0d 06:00:00,D
299,2006.0_0_B1,B1,NORTH OF 20 AVE-BTWN 41 ST-MILLWOODS R,,,9d 14:45:00,,,53.45345882,-113.407104,DALY GROVE,10,1,2006.0_0,neighbourhood,2.5000000008,0d 06:00:00,D
300,2014_0_0_B1,B1,10977-50 STREET,,,3d 14:45:00,,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,1.5466666656,3d 06:00:00,D
301,2014_1_0_B1,B1,10977-50 STREET,,,3d 14:45:00,,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,1.5466666656,3d 06:00:00,D
302,2014_2_0_B1,B1,10977-50 STREET,,,3d 14:45:00,,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,1.5466666656,3d 06:00:00,D
303,2014_3_0_B1,B1,10977-50 STREET,,,3d 14:45:00,,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,1.5466666656,3d 06:00:00,D
304,2016.0_0_B1,B1,EAST OF 42 AVE BTWN 102 & 106B AVE,,7.0,7d 14:45:00,,,53.54874589,-113.4057399,GOLD BAR,1,1,2016.0_0,neighbourhood,0.46666666560000003,7d 06:00:00,D
307,2045.0_0_B1,B1,5 Ave SW - 77 St,,,9d 14:45:00,,,53.428884499999995,-113.45305929999999,ELLERSLIE,10,1,2045.0_0,neighbourhood,0.1900000008,0d 06:00:00,D
310,2053.0_0_B1,B1,10505-86 AVE,,,9d 14:45:00,,,53.52197042,-113.50176699999999,STRATHCONA,10,1,2053.0_0,neighbourhood,0.33333333359999995,0d 06:00:00,D
311,2062.0_0_B1,B1,83 ST-69 AVE,,,9d 14:45:00,,,53.50510071,-113.45424129999999,AVONMORE,10,1,2062.0_0,neighbourhood,0.8599999992,0d 06:00:00,D
313,2066.0_0_B1,B1,77 St - 7A Ave SW,,,9d 14:45:00,,,53.4276126,-113.45284779999999,ELLERSLIE,10,1,2066.0_0,neighbourhood,1.6999999992,0d 06:00:00,D
314,2067.0_0_B1,B1,77 St: 7A Ave SW - 8 Ave SW,,,9d 14:45:00,,,53.42676972,-113.45277920000001,ELLERSLIE,10,1,2067.0_0,neighbourhood,0.36666666719999996,0d 06:00:00,D
317,2073.0_0_B1,B1,N/S 99 ST: 63 AVE - 66 AVE,,,9d 14:45:00,,,53.50009282,-113.48985929999999,CPR IRVINE,10,1,2073.0_0,neighbourhood,0.9233333328000001,0d 06:00:00,D
318,2080.0_0_B1,B1,EAST SIDE 76 ST-BTWN-38 AVE-WHITEMUD DR,,,9d 14:45:00,,,53.48052107,-113.4521361,MICHAELS PARK,10,1,2080.0_0,roadway,1.3666666656,0d 06:00:00,D
321,2141.0_0_B1,B1,CONNECTS SCHOOL-MILLBOURNE RD E-73 ST,,,9d 14:45:00,,,53.46945111,-113.44499740000002,LEE RIDGE,10,1,2141.0_0,neighbourhood,0.6866666664,0d 06:00:00,D
322,2142.0_0_B1,B1,MILLWOODS RD-SS MILLBOURNE MALL,,,9d 14:45:00,,,53.47106546,-113.450702,LEE RIDGE,10,1,2142.0_0,neighbourhood,0.3633333336,0d 06:00:00,D
324,2156.0_0_B1,B1,KNOTTWOOD ROAD S-75 ST,,4.0,4d 14:45:00,,,53.44317506,-113.448125,MENISA,1,1,2156.0_0,neighbourhood,2.2000000008,4d 06:00:00,D
325,2162.0_0_B1,B1,WHITEMUD DRIVE : CENTER MEDIAN : CREEK - SIGN BED,,,9d 14:45:00,,,53.482924038,-113.354540229,MAPLE,10,1,2162.0_0,roadway,1.0999999992,0d 06:00:00,D
326,2164.0_0_B1,B1,109B AVE-65A ST,,,9d 14:45:00,,,53.55869211,-113.42542759999998,CAPILANO,10,1,2164.0_0,neighbourhood,1.0333333344,0d 06:00:00,D
327,2165.0_0_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,2.0,2d 14:45:00,,,53.51663277,-113.40355339999999,MORRIS INDUSTRIAL,1,1,2165.0_0,roadway,0.5533333344,2d 06:00:00,D
329,2193.0_0_B1,B1,EAST 98 ST - RAVINE & 92 AVE,,0.0,0d 14:45:00,,,53.52148967,-113.4750752,MILL CREEK RAVINE SOUTH,10,1,2193.0_0,neighbourhood,0.4999999992,0d 06:00:00,D
330,2194.0_0_B1,B1,NORTH 63-66 AVE - 89-92 ST,,6.0,6d 14:45:00,,,53.50096985,-113.46779270000002,HAZELDEAN,1,1,2194.0_0,neighbourhood,0.9400000008,6d 06:00:00,D
332,2203.0_0_B1,B1,BTWN-23 AVE-SATOO SCH PLRW-BTWN 82-85,,,9d 14:45:00,,,53.44946567,-113.4578253,SATOO,10,1,2203.0_0,neighbourhood,1.7066666663999999,0d 06:00:00,D
333,2217.0_0_B1,B1,95 ST-88 AVE,,3.0,3d 14:45:00,,,53.5254877,-113.4743503,MILL CREEK RAVINE NORTH,1,1,2217.0_0,neighbourhood,1.2100000008,3d 06:00:00,D
334,2223.0_0_B1,B1,8620 - 58 AVENUE,,,9d 14:45:00,,,53.49481141,-113.4566503,DAVIES INDUSTRIAL WEST,10,1,2223.0_0,neighbourhood,1.9900000008,0d 06:00:00,D
335,2224.0_0_B1,B1,42 AVE & 47 ST-PIPELINE,,,9d 14:45:00,,,53.47705467,-113.41336609999999,JACKSON HEIGHTS,10,1,2224.0_0,neighbourhood,0.3499999992,0d 06:00:00,D
336,2233.0_0_B1,B1,SOUTH SIDE/C 34 AVE BTWN MILLWOODS RD & 66 ST,,9.0,9d 14:45:00,,,53.46495912,-113.4432916,LEE RIDGE,10,1,2233.0_0,roadway,2.9133333336000002,9d 06:00:00,D
337,2244.0_0_B1,B1,NORTH OF 28 AVE-BTWN 48 ST-MILLWOODS R,,,9d 14:45:00,,,53.45954006,-113.41201459999999,WEINLOS,10,1,2244.0_0,neighbourhood,2.2633333344000004,0d 06:00:00,D
338,2250_0_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,3d 14:45:00,,,53.46914599,-113.42334640000001,HILLVIEW,1,1,2250_0,neighbourhood,1.5941666664,3d 06:00:00,D
339,2250_1_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,3d 14:45:00,,,53.46914599,-113.42334640000001,HILLVIEW,1,1,2250_0,neighbourhood,1.5941666664,3d 06:00:00,D
340,2250_2_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,3d 14:45:00,,,53.46914599,-113.42334640000001,HILLVIEW,1,1,2250_0,neighbourhood,1.5941666664,3d 06:00:00,D
341,2250_3_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,3d 14:45:00,,,53.46914599,-113.42334640000001,HILLVIEW,1,1,2250_0,neighbourhood,1.5941666664,3d 06:00:00,D
342,2255.0_0_B1,B1,SOUTH SIDE/C 23 AVE-BTWN 66-50 ST,,2.0,2d 14:45:00,,,53.45371070000001,-113.42858390000002,MILL WOODS TOWN CENTRE,1,1,2255.0_0,roadway,1.7533333344000002,2d 06:00:00,D
343,2261.0_0_B1,B1,98 AVE-CONNORS ROAD-99 ST,,4.0,4d 14:45:00,,,53.53647744,-113.48166909999999,MILL CREEK RAVINE NORTH,1,1,2261.0_0,neighbourhood,2.9733333336000003,4d 06:00:00,D
344,2276.0_0_B1,B1,WHITEMUD DRIVE : ROW - CITY LIMITS,,,9d 14:45:00,,,53.482314823,-113.361646382,MAPLE,10,1,2276.0_0,roadway,2.8758333336,0d 06:00:00,D
345,2288.0_0_B1,B1,75-77 ST & KNOTTWOOD RD. SOUTH,,,9d 14:45:00,,,53.44164266,-113.45151740000001,MENISA,10,1,2288.0_0,neighbourhood,0.2433333336,0d 06:00:00,D
349,2335.0_0_B1,B1,CONNECTING SCHOOL-MILLBOURNE RD E,,,9d 14:45:00,,,53.46901514,-113.44747290000001,LEE RIDGE,10,1,2335.0_0,neighbourhood,0.3033333336,0d 06:00:00,D
350,2339.0_0_B1,B1,43 ST BTWN MILLWOODS RD & 17 AVE,,8.0,8d 14:45:00,,,53.44391005,-113.4070047,POLLARD MEADOWS,1,1,2339.0_0,neighbourhood,2.7533333328,8d 06:00:00,D
351,2341.0_0_B1,B1,81 ST-80 AVE,,,9d 14:45:00,,,53.51656641,-113.4527718,KING EDWARD PARK,10,1,2341.0_0,neighbourhood,1.1066666664000002,0d 06:00:00,D
352,2356.0_0_B1,B1,CONNECTS 38 AVE-MILLBOURNE RD E-PIPELI,,,9d 14:45:00,,,53.47557117,-113.44839350000001,MICHAELS PARK,10,1,2356.0_0,neighbourhood,1.5133333344,0d 06:00:00,D
354,2358.0_0_B1,B1,BTWN 72 ST/MILBOURNE RD E & PIPELINE,,,9d 14:45:00,,,53.47793197,-113.44569440000001,MICHAELS PARK,10,1,2358.0_0,neighbourhood,0.5833333344,0d 06:00:00,D
356,2379.0_0_B1,B1,108 AVE-48 ST,,,9d 14:45:00,,,53.55466243,-113.4166271,CAPILANO,10,1,2379.0_0,neighbourhood,2.5900000008,0d 06:00:00,D
357,2380_0_0_B1,B1,109 AVE-46 ST,,,3d 14:45:00,,,53.55622078,-113.4142713,CAPILANO,1,1,2380_0,neighbourhood,1.3777777776,3d 06:00:00,D
358,2380_1_0_B1,B1,109 AVE-46 ST,,,3d 14:45:00,,,53.55622078,-113.4142713,CAPILANO,1,1,2380_0,neighbourhood,1.3777777776,3d 06:00:00,D
359,2380_2_0_B1,B1,109 AVE-46 ST,,,3d 14:45:00,,,53.55622078,-113.4142713,CAPILANO,1,1,2380_0,neighbourhood,1.3777777776,3d 06:00:00,D
360,2385.0_0_B1,B1,72 ST-103 AVE,,,9d 14:45:00,,,53.54486321,-113.4388203,TERRACE HEIGHTS,10,1,2385.0_0,neighbourhood,0.19666666559999996,0d 06:00:00,D
361,2386.0_0_B1,B1,WEST SIDE 75 ST-BTWN-98-101 AVE,,0.0,0d 14:45:00,,,53.5388941,-113.44365490000001,FOREST HEIGHTS,10,1,2386.0_0,neighbourhood,0.33333333359999995,0d 06:00:00,D
362,2391.0_0_B1,B1,96A ST - CONNORS ROAD,,4.0,4d 14:45:00,,,53.53403064,-113.479064,CLOVERDALE,1,1,2391.0_0,neighbourhood,2.7499999992,4d 06:00:00,D
363,2409.0_0_B1,B1,98 ST/70-72 AVE + P.U.L. S/W 99ST&73AVE,,7.0,7d 14:45:00,,,53.50761008,-113.4843723,HAZELDEAN,1,1,2409.0_0,neighbourhood,1.2033333335999998,7d 06:00:00,D
364,2410_0_0_B1,B1,98 ST-79 AVE,,,3d 14:45:00,,,53.51560934,-113.4812774,RITCHIE,1,1,2410_0,neighbourhood,1.4222222232,3d 06:00:00,D
365,2410_1_0_B1,B1,98 ST-79 AVE,,,3d 14:45:00,,,53.51560934,-113.4812774,RITCHIE,1,1,2410_0,neighbourhood,1.4222222232,3d 06:00:00,D
366,2410_2_0_B1,B1,98 ST-79 AVE,,,3d 14:45:00,,,53.51560934,-113.4812774,RITCHIE,1,1,2410_0,neighbourhood,1.4222222232,3d 06:00:00,D
367,2411.0_0_B1,B1,86 AVE-100 ST,,,9d 14:45:00,,,53.52135918,-113.48932279999998,STRATHCONA,10,1,2411.0_0,neighbourhood,0.7266666672,0d 06:00:00,D
368,2448_0_0_B1,B1,KNOTTWOOD RD E-19 AVE,,,3d 14:45:00,,,53.44899765,-113.44191599999999,EKOTA,1,1,2448_0,neighbourhood,1.4311111103999998,3d 06:00:00,D
369,2448_1_0_B1,B1,KNOTTWOOD RD E-19 AVE,,,3d 14:45:00,,,53.44899765,-113.44191599999999,EKOTA,1,1,2448_0,neighbourhood,1.4311111103999998,3d 06:00:00,D
370,2448_2_0_B1,B1,KNOTTWOOD RD E-19 AVE,,,3d 14:45:00,,,53.44899765,-113.44191599999999,EKOTA,1,1,2448_0,neighbourhood,1.4311111103999998,3d 06:00:00,D
371,2449.0_0_B1,B1,47 ST-BTWN 44 AVE-43A AVE,,,9d 14:45:00,,,53.48163656,-113.414401,JACKSON HEIGHTS,10,1,2449.0_0,neighbourhood,0.22333333440000003,0d 06:00:00,D
378,2465.0_0_B1,B1,76 ST-106A AVE,,,9d 14:45:00,,,53.55109592,-113.445158,FOREST HEIGHTS,10,1,2465.0_0,neighbourhood,0.33,0d 06:00:00,D
379,2466.0_0_B1,B1,106A AVE-W OF 76 ST,,,9d 14:45:00,,,53.550571999999995,-113.446547,FOREST HEIGHTS,10,1,2466.0_0,neighbourhood,0.22666666559999998,0d 06:00:00,D
380,2467.0_0_B1,B1,3165 - 34A Ave,,,9d 14:45:00,,,53.465259700000004,-113.3893251,WILD ROSE,10,1,2467.0_0,neighbourhood,1.3066666656,0d 06:00:00,D
381,2468.0_0_B1,B1,BTWN-85-91 ST-BTWN-RICHFIELD RD-38 AVE,,,9d 14:45:00,,,53.47213553,-113.46262890000001,RICHFIELD,10,1,2468.0_0,neighbourhood,2.4433333344,0d 06:00:00,D
382,2469.0_0_B1,B1,WS/C 91 ST BTWN 34 & 39 AVE,,2.0,2d 14:45:00,,,53.46979343,-113.467082,STRATHCONA INDUSTRIAL PARK,1,1,2469.0_0,roadway,1.9900000008,2d 06:00:00,D
384,2471.0_0_B1,B1,SOUTH SIDE 44 AVE-BTWN 49 ST-WW AT JACK,,,9d 14:45:00,,,53.48187979,-113.41362439999999,JACKSON HEIGHTS,10,1,2471.0_0,neighbourhood,0.3933333336,0d 06:00:00,D
385,2482.0_0_B1,B1,BTWN-91 ST-MILLBOURNE RD W-42A-43 AVE,,,9d 14:45:00,,,53.48002448,-113.4618142,TWEDDLE PLACE,10,1,2482.0_0,neighbourhood,2.8300000008,0d 06:00:00,D
386,2491.0_0_B1,B1,EAST SIDE MILLWOODS RD E. & 20 - 23 AVE,,,9d 14:45:00,,,53.45386326,-113.4090297,DALY GROVE,10,1,2491.0_0,roadway,0.2633333328,0d 06:00:00,D
387,2492.0_0_B1,B1,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,,4.0,4d 14:45:00,,,53.45955007,-113.40229070000001,BISSET,1,1,2492.0_0,neighbourhood,0.7866666672,4d 06:00:00,D
388,2499.0_0_B1,B1,WEST SIDE MILLWOODS RD BTWN 36-34 AVE,,,9d 14:45:00,,,53.46599976,-113.4507729,RICHFIELD,10,1,2499.0_0,roadway,0.66,0d 06:00:00,D
389,2503.0_0_B1,B1,East of School: 77 St & 40 Ave,,0.0,0d 14:45:00,,,53.47648911,-113.45327579999999,TWEDDLE PLACE,10,1,2503.0_0,neighbourhood,1.2266666664,0d 06:00:00,D
393,2527.0_0_B1,B1,106 AVE-50 ST,,,9d 14:45:00,,,53.55024676,-113.41912549999999,FULTON PLACE,10,1,2527.0_0,neighbourhood,1.4733333335999999,0d 06:00:00,D
394,2546.0_0_B1,B1,54-56 ST-BTWN-92C-93A AVE,,,9d 14:45:00,,,53.52968843,-113.42164,OTTEWELL,10,1,2546.0_0,neighbourhood,0.4866666672,0d 06:00:00,D
402,2562.0_0_B1,B1,N/S & S/S 28 AVE: 50 ST - 48 ST,,,9d 14:45:00,,,53.45941169,-113.41890579999999,WEINLOS,10,1,2562.0_0,roadway,1.0999999992,0d 06:00:00,D
403,2575.0_0_B1,B1,BTWN-MILLBOURNE RD W-91 ST-41-42 AVE,,,9d 14:45:00,,,53.47785338,-113.4616282,TWEDDLE PLACE,10,1,2575.0_0,neighbourhood,1.7500000007999998,0d 06:00:00,D
405,2577.0_0_B1,B1,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,,9.0,9d 14:45:00,,,53.45897563,-113.4631064,TIPASKAN,10,1,2577.0_0,roadway,1.3433333328,9d 06:00:00,D
406,2581.0_0_B1,B1,NORTH SIDE 28 AVE & 79 ST - MILLWOODS RD,,2.0,2d 14:45:00,,,53.45876841,-113.45074199999999,TIPASKAN,1,1,2581.0_0,roadway,1.0000000008,2d 06:00:00,D
407,2587.0_0_B1,B1,ELLERSLIE ROAD - SUMMERSIDE GATE,,,9d 14:45:00,,,53.42249618,-113.47891170000001,ELLERSLIE INDUSTRIAL,10,1,2587.0_0,roadway,0.7733333328,0d 06:00:00,D
410,2598.0_0_B1,B1,MILLBOURNE RD E-36A AVE-LEE RIDGE RD,,,9d 14:45:00,,,53.46898911,-113.4427955,LEE RIDGE,10,1,2598.0_0,neighbourhood,0.9233333328000001,0d 06:00:00,D
411,2601_0_0_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,6d 14:45:00,,,53.46998118,-113.46565600000001,RICHFIELD,1,1,2601_0,roadway,1.5855555552000002,6d 06:00:00,D
412,2601_1_0_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,6d 14:45:00,,,53.46998118,-113.46565600000001,RICHFIELD,1,1,2601_0,roadway,1.5855555552000002,6d 06:00:00,D
413,2601_2_0_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,6d 14:45:00,,,53.46998118,-113.46565600000001,RICHFIELD,1,1,2601_0,roadway,1.5855555552000002,6d 06:00:00,D
414,2610.0_0_B1,B1,96A-97 ST-93-95 AVE,,0.0,0d 14:45:00,,,53.53179874,-113.47972549999999,BONNIE DOON,10,1,2610.0_0,neighbourhood,0.1766666664,0d 06:00:00,D
416,2626.0_0_B1,B1,W/S & C 50 ST BTWN 11-13 AVE,,,9d 14:45:00,,,53.44063989,-113.4187295,CRAWFORD PLAINS,10,1,2626.0_0,roadway,0.3400000008,0d 06:00:00,D
417,2632.0_0_B1,B1,MILLWOODS ROAD-36 AVE,,1.0,1d 14:45:00,,,53.47026464,-113.4558261,RICHFIELD,1,1,2632.0_0,neighbourhood,2.0433333336,1d 06:00:00,D
418,2640.0_0_B1,B1,WEST OF 24 ST: BETWEEN 38 & 43A AVE,,0.0,0d 14:45:00,,,53.47847993,-113.38117790000001,LARKSPUR,10,1,2640.0_0,neighbourhood,1.9766666664000003,0d 06:00:00,D
419,2644.0_0_B1,B1,31 ST-BTWN 37A-38 AVE,,,9d 14:45:00,,,53.47272278,-113.3872758,WILD ROSE,10,1,2644.0_0,neighbourhood,0.3466666656,0d 06:00:00,D
420,2645_0_0_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,0d 14:45:00,,,53.47831237,-113.4657453,TWEDDLE PLACE,10,1,2645_0,roadway,1.3468518528,0d 06:00:00,D
421,2645_1_0_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,0d 14:45:00,,,53.47831237,-113.4657453,TWEDDLE PLACE,10,1,2645_0,roadway,1.3468518528,0d 06:00:00,D
422,2645_2_0_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,0d 14:45:00,,,53.47831237,-113.4657453,TWEDDLE PLACE,10,1,2645_0,roadway,1.3468518528,0d 06:00:00,D
