index,Unnamed: 0,Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,raw-id,day,Level,priority,cluster
1583,1607,4297.0_0_B1,,D,MacEwan,Next to #438 MacEwan Road,53.42979989999999,-113.53685049999999,0.0466666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,4297,,B1,10,86
1587,1611,4321.0_0_B1,,D,MacTaggert,3719 Mclay Green to 4115 MacNeil Court & 4377 McClung Cr. To 7282 May Rd.,53.44502892,-113.5552382,0.1491666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,4321,,B1,10,56
1588,1612,4325.0_0_B1,,D,Windermere South,Btw. 2265 & 2261 Warry Loop,53.43907555,-113.62375929999999,0.0966666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,4325,,B1,10,87
1590,1614,4346.0_0_B1,,D,Twin Brooks,#1003-110B ST,53.43989648,-113.5165899,0.0766666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,4346,,B1,10,87
1595,1619,4385.0_0_B1,,D,Windermere North,456 Windermere Rd - S. of 16 Ave.,53.44647404,-113.6147321,0.0666666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,4385,,B1,10,74
1597,1621,4390.0_0_B1,,D,McGrath,#1321 Malone Place to #1524 Malone Close,53.44828573,-113.56453090000001,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,4390,,B1,10,79
1599,1623,4393.0_0_B1,,D,Windermere North,4015 Whispering River Drive to 4065 Whispering River Drive,53.44492263,-113.60680049999999,0.11666666640000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,4393,,B1,10,96
1615,1639,4558.0_0_B1,,D,Royal Gardens,44 AVE WEST OF 115 ST,53.48167949,-113.529867,0.08333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,4558,,B1,10,56
1617,1641,4597.0_0_B1,,D,Ermineskin,106A ST-25A-26 AVE,53.45775575,-113.5015334,0.10666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,4597,,B1,10,98
1620,1644,4613.0_0_B1,,D,MacTaggert,btw. 4120 & 4117 MacNeil Court,53.44442698,-113.55815220000001,0.056666666399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,4613,,B1,10,80
1624,1648,4686.0_0_B1,,D,Windermere South,Wates Link - Washburn Drive to Watcher Way,53.43317481,-113.61787920000002,0.16333333440000003,0d 06:00:00,9d 14:45:00,1,neighbourhood,4686,,B1,10,98
1626,1650,4719.0_0_B1,,D,Windermere North,Btw. 622 & 617 Windermere Court,53.4461661,-113.6121886,0.03,0d 06:00:00,9d 14:45:00,1,neighbourhood,4719,,B1,10,95
1627,1651,4720.0_0_B1,,D,Rhatigan Ridge,Rhatigan Rd. West - #117 Roche Cr. to #292 Rhatigan Rd. West,53.47508422,-113.5914466,0.0866666664,0d 06:00:00,9d 14:45:00,1,neighbourhood,4720,,B1,10,88
1632,1656,4765.0_0_B1,,D,Callaghan,Callaghan Drive,53.41023802,-113.52214,0.0452777784,0d 06:00:00,9d 14:45:00,1,neighbourhood,4765,,B1,10,79
1633,1657,5063.0_0_B1,,D,MacTaggert,4061 Mactaggart Drive,53.43927834,-113.55580259999998,0.16666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,5063,,B1,10,96
1637,1661,5121.0_0_B1,,D,McGrath,1527 Malone Close to 1660 Malone Way,53.44747677,-113.5645283,0.1033333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,5121,,B1,10,98
1638,1662,5122.0_0_B1,,D,MacTaggert,#3521 MaClay Crescent to #3720 McLay Green,53.447072,-113.5615128,0.0766666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,5122,,B1,10,47
1640,1664,5381.0_0_B1,,D,Rutherford,11 Ave S from 117 - 117A St,53.42335513,-113.52582520000001,0.07000000079999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,5381,,B1,10,90
1641,1665,5421.0_0_B1,,D,Windermere,Westcliff Way SW & Watson Point SW,53.43318833,-113.626451,0.043055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,5421,,B1,10,79
1642,1666,5422.0_0_B1,,D,Windermere South,Bte. 4315 & 4314 Westcliff Heath,53.43327992,-113.62464070000001,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,5422,,B1,10,80
1652,1676,6066.0_0_B1,,D,MacTaggert,btw. 5520 & 5524 McLuhan Bluff,53.43555437,-113.5624631,0.08333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,6066,,B1,10,80
1653,1677,6069.0_0_B1,,D,MacTaggert,btw. 4810 & 4814 Mactaggert Crescent,53.43742198,-113.5583281,0.08333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,6069,,B1,10,52
1654,1678,6070.0_0_B1,,D,MacTaggert,btw. 4828 & 4832 Mactaggert Crescent,53.43787924,-113.5556129,0.1000000008,0d 06:00:00,9d 14:45:00,1,neighbourhood,6070,,B1,10,96
1663,1687,6618.0_0_B1,,D,Rutherford,26 Ave S east of 127 St,53.41115653,-113.5402221,0.13555555440000003,0d 06:00:00,9d 14:45:00,1,neighbourhood,6618,,B1,10,96
1666,1690,6702.0_0_B1,,D,Windermere North,Whitelaw Drive either side of Windermere Rd,53.44422906,-113.613227,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,6702,,B1,10,79
1668,1692,6722.0_0_B1,,D,Windermere North,south corner of Whitelaw Lane,53.44099759,-113.61332220000001,0.0199999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,6722,,B1,10,79
1670,1694,6888.0_0_B1,,D,Chappelle Gardens,Chappelle Rd across from Cardinal Rd NEW,53.39932732,-113.5724248,0.16666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,6888,,B1,10,79
1674,1698,7067.0_0_B1,,D,Rutherford,#2004 - 20 Ave. to Pipeline 121 St. - Rutherford Rd.,53.41307261,-113.534421,0.11666666640000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,7067,,B1,10,97
1679,1703,7249.0_0_B1,,D,Callaghan,30 Ave to Connelly Rd new,53.40581953,-113.52028899999999,0.0333333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,7249,,B1,10,98
1682,1706,7291.0_0_B1,,D,Chappelle Gardens,end of Chappelle Dr on Chappelle Rd NEW,53.39970149,-113.5744992,0.16666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,7291,,B1,10,98
1692,1716,8013.0_0_B1,,D,Paisley,Paisley Road & Paisley Green,53.41524143,-113.56445659999999,0.0358333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,8013,,B1,10,89
1693,1717,8014.0_0_B1,,D,Paisley,Paisley Road & Paisley Green,53.41537069,-113.56140359999999,0.0383333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,8014,,B1,10,52
1694,1718,8015.0_0_B1,,D,Paisley,Paisley Road & Paisley Green,53.414879299999996,-113.55980290000001,0.14555555520000002,0d 06:00:00,9d 14:45:00,1,neighbourhood,8015,,B1,10,90
1696,1720,8079.0_0_B1,,D,Allard,Agar Green SW & Agar Court SW,53.39984973,-113.5318315,0.0461111112,0d 06:00:00,9d 14:45:00,1,neighbourhood,8079,,B1,10,89
1698,1722,8081.0_0_B1,,D,Allard,Abbott Cresent SW & Abbott Way SW,53.399586600000006,-113.5268493,0.0252777768,0d 06:00:00,9d 14:45:00,1,neighbourhood,8081,,B1,10,93
1700,1724,8083.0_0_B1,,D,Windermere,Westcliff Way SW & Westcliff Terrace SW,53.43569979,-113.6296236,0.071111112,0d 06:00:00,9d 14:45:00,1,neighbourhood,8083,,B1,10,93
1701,1725,8084.0_0_B1,,D,Windermere,Westcliff Way SW & Westcliff Terrace SW,53.43264387,-113.62753149999999,0.033611112,0d 06:00:00,9d 14:45:00,1,neighbourhood,8084,,B1,10,93
1704,1728,8101.0_0_B1,,D,Callaghan,Cole Cresent SW & Casselman Cresent SW,53.40516282,-113.5323777,0.1619444448,0d 06:00:00,9d 14:45:00,1,neighbourhood,8101,,B1,10,97
1705,1729,8102.0_0_B1,,D,Hodgson,Hollands Point & Hollands Landing,53.45491316,-113.55261270000001,0.0883333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,8102,,B1,10,97
1708,1732,8189.0_0_B1,,D,Allard,Allard Blvd - Agar Green SW,53.40162981,-113.5285946,0.048888888000000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,8189,,B1,10,96
1709,1733,8191.0_0_B1,,D,Allard,Allard Blvd & Agar Green,53.40271957,-113.5243551,0.0383333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,8191,,B1,10,96
1710,1734,8192.0_0_B1,,D,Allard,Allard Blvd - Agar Green SW,53.39986171,-113.52959779999999,0.041388888000000006,0d 06:00:00,9d 14:45:00,1,neighbourhood,8192,,B1,10,97
1711,1735,8202.0_0_B1,,D,Glenridding Heights,158 Street - 10 Avenue SW,53.42454448,-113.59289040000002,0.0588888888,0d 06:00:00,9d 14:45:00,1,neighbourhood,8202,,B1,10,81
1712,1736,8203.0_0_B1,,D,Glenridding Heights,158 Street - 10 Avenue SW,53.42332342,-113.5930098,0.020555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,8203,,B1,10,97
1713,1737,8243.0_0_B1,,D,Glenridding Heights,Glenridding Gate & Ellerslie Rd SW,53.42318355,-113.5967084,0.05583333360000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,8243,,B1,10,97
1715,1739,8282.0_0_B1,,D,Windermere,Wright Dr - Washburn Dr SW,53.42898073,-113.62211210000001,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,8282,,B1,10,97
1716,1740,8285.0_0_B1,,D,Chappelle,Chappelle Link & Chappelle Dr,53.40562938,-113.56587990000001,0.053055554399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,8285,,B1,10,91
1717,1741,8286.0_0_B1,,D,Chappelle,Chappelle Link & Chappelle Dr,53.40498016,-113.570222,0.1508333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,8286,,B1,10,91
1719,1743,8462.0_0_B1,,D,MacEwan,Btw. #2946 McPhaden Way to #3461 McKay Lane SW,53.42700748,-113.5324108,0.1333333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,8462,,B1,10,91
1720,1744,8463.0_0_B1,,D,MacEwan,Btw. #3332 & #3335 McPhaden Close SW,53.42535221,-113.52984709999998,0.0799999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,8463,,B1,10,96
1723,1747,8483.0_0_B1,,D,Windermere,Ware Road - Windermere Road,53.44247351,-113.61530619999999,0.0441666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,8483,,B1,10,92
1725,1749,8685.0_0_B1,,D,Ambleside,Allan Crescent - Allan Link,53.42977565,-113.60010759999999,0.0438888888,0d 06:00:00,9d 14:45:00,1,neighbourhood,8685,,B1,10,92
1726,1750,9067.0_0_B1,,D,Windermere,Washburn Ave SW & 174 st SW,53.43030038,-113.6229192,0.0322222224,0d 06:00:00,9d 14:45:00,1,neighbourhood,9067,,B1,10,85
1727,1751,9068.0_0_B1,,D,Windermere,Washburn Ave SW & 174 st SW,53.43035562,-113.62269479999999,0.020555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,9068,,B1,10,52
1728,1752,9070.0_0_B1,,D,Windermere,Washburn Ave SW & 174 st SW,53.43030057,-113.6194223,0.0283333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,9070,,B1,10,98
1731,1755,9073.0_0_B1,,D,Windermere,Washburn Ave SW & 174 st SW,53.43093394,-113.62119399999999,0.033611112,0d 06:00:00,9d 14:45:00,1,neighbourhood,9073,,B1,10,96
1734,1758,9216.0_0_B1,,D,MacEwan,111 Street - MacEwan Rd,53.42949978,-113.5177879,0.0611111112,0d 06:00:00,9d 14:45:00,1,neighbourhood,9216,,B1,10,96
1735,1759,9256.0_0_B1,,D,Hays Ridge,141 St - Hays Ridge Blvd,53.4172313,-113.56572890000001,0.1549999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,9256,,B1,10,96
1736,1760,9257.0_0_B1,,D,Hays Ridge,141 St - Hays Ridge Blvd,53.41671003,-113.5664084,0.0644444448,0d 06:00:00,9d 14:45:00,1,neighbourhood,9257,,B1,10,96
1737,1761,9258.0_0_B1,,D,Hays Ridge,141 St - Hays Ridge Blvd,53.41687574,-113.5669192,0.019444444800000002,0d 06:00:00,9d 14:45:00,1,neighbourhood,9258,,B1,10,96
1741,1765,9342.0_0_B1,,D,MacEwan,119 St. - Behind #2904 McPhaden Way SW,53.42651082,-113.52878490000002,0.056666666399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,9342,,B1,10,85
1742,1766,9343.0_0_B1,,D,MacEwan,Btw. #3725 & #3726 McLean Court SW,53.42636827,-113.52845900000001,0.010000000799999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,9343,,B1,10,93
1744,1768,9424.0_0_B1,,D,Windermere South,8 Ave. - 181 St.,53.425992931,-113.63531272200001,0.0666666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,9424,,B1,10,93
1747,1771,9557.0_0_B1,,D,Ambleside,304 Ambleside Link SW,53.43359774899999,-113.608649781,0.0733333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,9557,,B1,10,93
1748,1772,9565.0_0_B1,,D,Ambleside,304 Ambleside Link SW,53.433531333999994,-113.608361732,0.071111112,0d 06:00:00,9d 14:45:00,1,neighbourhood,9565,,B1,10,85
1755,1779,10109.0_0_B1,,D,Malmo Plains/University of Alberta Farm,51 Ave & 122 Street: East Meridians,53.488368378000004,-113.540914659,0.043055556,0d 06:00:00,9d 14:45:00,1,roadway,10109,,B1,10,52
1760,1784,9968.0_0_B1,,D,Windermere,175st to 174 st & Ellerslie,53.424473173,-113.621648423,0.13527777840000002,0d 06:00:00,9d 14:45:00,1,neighbourhood,9968,,B1,10,96
1761,1785,9970.0_0_B1,,D,Rutherford,1715 Robertson Place,53.42053888,-113.532208785,0.0658333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,9970,,B1,10,96
1762,1786,9972.0_0_B1,,D,Graydon Hill,Graydon Hill Blvd,53.424451528999995,-113.555945667,0.0136111104,0d 06:00:00,9d 14:45:00,1,neighbourhood,9972,,B1,10,96
1769,1793,10010.0_0_B1,,D,Windermere,Adjacent to 43 Windermere Dr.,53.43566446,-113.630295325,0.0911111112,0d 06:00:00,9d 14:45:00,1,neighbourhood,10010,,B1,10,68
1770,1794,10011.0_0_B1,,D,Windermere,Adjacent to 2621 Wheaton Close,53.44453709,-113.61664058,0.0199999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,10011,,B1,10,96
1771,1795,10012.0_0_B1,,D,Windermere,Across from 2614 Wheaton Close,53.444928415,-113.616926401,0.12416666639999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,10012,,B1,10,50
1772,1796,10014.0_0_B1,,D,Windermere,862 Windermere Wynd,53.44528111100001,-113.618846367,0.0044444448,0d 06:00:00,9d 14:45:00,1,neighbourhood,10014,,B1,10,93
1775,1799,10019.0_0_B1,,D,Allard,680 Allard Blvd,53.400844916000004,-113.53425172200001,0.0780555552,0d 06:00:00,9d 14:45:00,1,neighbourhood,10019,,B1,10,96
1778,1802,10045.0_0_B1,,D,Charlesworth,Adjacent to 714 Charlesworth Way SW,53.425948618,-113.40028490000002,0.0383333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,10045,,B1,10,98
1780,1804,10060.0_0_B1,,D,,Savaryn Dr SW and 25 Ave,53.411021106999996,-113.46066499999999,0.0658333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,10060,,B1,10,98
1781,1805,10071.0_0_B1,,D,Tamarack,Adjacent to 1528 30 Ave NW,53.461070893999995,-113.36765630000001,0.026388888,0d 06:00:00,9d 14:45:00,1,neighbourhood,10071,,B1,10,98
1782,1806,10073.0_0_B1,,D,Tamarack,12 St and 29 Ave NW,53.459799243999996,-113.3633463,0.029722221599999998,0d 06:00:00,9d 14:45:00,1,neighbourhood,10073,,B1,10,97
1788,1812,10089.0_0_B1,,D,Windermere,Walk way North of Wingfield Point and 170 St NW,53.45315076,-113.61415090000001,0.060555554399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,10089,,B1,10,44
1789,1813,10090.0_0_B1,,D,Windermere,Walkway East of Whispering River Dr NW on Woolsey Link NW,53.45026628,-113.6100129,0.0683333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,10090,,B1,10,25
1790,1814,10091.0_0_B1,,D,Windermere,Walkway East of Whispering River Dr NW South of Wingfield Cape NW,53.44843939,-113.6089997,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,10091,,B1,10,39
1793,1817,10107.0_0_B1,,D,Windermere,949 Wood Place NW,53.44031616,-113.62715829999999,0.0136111104,0d 06:00:00,9d 14:45:00,1,neighbourhood,10107,,B1,10,39
1794,1818,10108.0_0_B1,,D,Windermere,925 Wood Place NW,53.44076183,-113.62455,0.025000000799999998,0d 06:00:00,9d 14:45:00,1,neighbourhood,10108,,B1,10,98
1795,1819,10110.0_0_B1,,D,Charlesworth,2Ave & 51St to 50St Walkway,53.43003745,-113.41873729999999,0.061944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,10110,,B1,10,98
1797,1821,10115.0_0_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43949725,-113.61978329999998,0.0372222216,0d 06:00:00,9d 14:45:00,1,neighbourhood,10115,,B1,10,98
1798,1822,10117.0_0_B1,,D,Windermere,Ware Rd and Ware crescent walkway to Windermere wynd NW,53.44304336,-113.6200584,0.0438888888,0d 06:00:00,9d 14:45:00,1,neighbourhood,10117,,B1,10,96
3625,3719,312.0_0_A2,,D,Brookside,51 AVE-142 ST,53.48748589,-113.5659146,0.06,0d 06:00:00,6d 14:45:00,1,neighbourhood,312,,A2,10,98
3632,3726,1240.0_0_A2,,D,Brookside,47 AVE-141 ST,53.48467129,-113.56379799999999,0.1000000008,0d 06:00:00,6d 14:45:00,1,neighbourhood,1240,,A2,10,99
3656,3764,2150.0_0_A2,,D,Twin Brooks,BLACKMUD CREEK-RUNNING CREEK LANE,53.44025147,-113.51355759999998,0.11333333279999999,5d 06:00:00,5d 14:45:00,1,neighbourhood,2150,5.0,A2,1,98
3669,3783,2366.0_0_A2,,D,Brookside,60 AVE - 142 ST,53.49819625,-113.56505722,0.053333332799999994,0d 06:00:00,6d 14:45:00,1,neighbourhood,2366,,A2,10,98
